contentID,headline,categories
www.arkansasonline.com/news/2018/sep/24/deputy-attorney-general-expecting-be-fired-heads-w/,"Deputy attorney general expecting to be fired, heads to White House","/News/National, /News/Politics/National  "
www.arkansasonline.com/news/2018/aug/16/police-5-arkansans-charged-after-string-rapes-repo/,Police: 5 Arkansans charged after string of rapes reported; 2 victims were kidnapped,"/News/Arkansas, /News/Arkansas/Crime  "
www.arkansasonline.com/news/2018/aug/16/photos-luxury-cave-lodge-arkansas-hits-market-275-/,PHOTOS: Luxury cave lodge in Arkansas hits the market for $2.75 million,"/News, /News/Arkansas, /News/Arkansas/Entertainment-And-Culture/Real Estate/Real Estate Listings/Residential Sales/Real Estate/Real Estate Listings/Residential Sales"
www.arkansasonline.com/news/2018/jul/26/arkansan-pleads-guilty-sexually-assaulting-2-teen-/,Arkansan pleads guilty to sexually assaulting 2 teen girls,"/News/Arkansas, /News/Arkansas/Crime, /News/Arkansas/Northwest, /News/Arkansas/Northwest/Crime  "
www.arkansasonline.com/news/2018/sep/09/2-senate-seat-foes-disagree-lot/,2 Senate seat foes disagree on a lot,"/News/Arkansas, /News/Uselections, /News/Politics/Arkansas  "
www.arkansasonline.com/news/2018/sep/09/lr-neighbors-given-a-taste-of-road-diet/,LR neighbors given a taste of 'road diet',/News/Arkansas  
www.arkansasonline.com/news/2018/aug/20/huntsville-mayor-ready-to-sell-99-year--1/,Arkansas mayor ready to sell 99-year-old building downtown; restaurant possible for space,/News/Arkansas  
www.arkansasonline.com/news/2018/aug/01/police-father-was-texting-when-he-ran-over-toddler/,Police: Father was texting when he ran over toddler son twice,/News/National  
www.arkansasonline.com/news/2018/aug/27/gunman-targets-gaming-event-20180827/,"Gunman targets gaming event in Florida, kills 2 people, self",/News/National  
www.arkansasonline.com/news/2018/sep/07/roundabout-out-of-design-for-roadway-20/,Roundabout out of design for roadway,"/News/Arkansas, /News/Arkansas/Roadinfo/Arts & Entertainment/TV & Video/TV Shows & Programs/Arts & Entertainment/TV & Video/TV Shows & Programs"
www.arkansasonline.com/news/2018/sep/04/foul-play-suspected-death-2-people-found-fort-smit/,Authorities: Traffic stop leads to discovery of 2 bodies in Fort Smith home; deaths investigated as homicides,"/News, /News/Arkansas, /News/Arkansas/Crime, /News/Arkansas/Fort-Smith, /News/Arkansas/Northwest/Law & Government/Public Safety/Crime & Justice/Law & Government/Public Safety/Crime & Justice"
www.arkansasonline.com/news/2018/sep/09/skimming-scammers-20180909/,Skimming scammers: Thieves have high-tech ways to steal your money,"/Entertainment/Features/Style, /News/News"
www.arkansasonline.com/news/2018/sep/13/man-gets-prison-drunkenly-shooting-nonexistent-clo/,Man gets prison for drunkenly shooting at nonexistent clowns,/Apoddities  
www.arkansasonline.com/news/2018/aug/28/kroger-gives-reliable-but-polluting-pla/,Kroger gives reliable (but polluting) plastic the sack,"/Entertainment/Features/Columnists, /Entertainment/Features/Style  "
www.arkansasonline.com/news/2018/aug/29/2-killed-head-collision-little-rock-car-was-drivin/,"2 killed in head-on collision in Little Rock; vehicle was driving wrong way on I-30, police say","None/Lr, /News, /News/Arkansas, /News/Arkansas/Central, /News/Fatalwrecks  "
www.arkansasonline.com/news/2018/sep/03/hsu-board-looking-at-speech-visit-limit/,"HSU board looking at speech, visit limits",/News/Arkansas  
www.arkansasonline.com/news/2018/aug/08/sheriffs-office-1-fatally-shot-argument-neighbor/,Sheriff's office: Fight between neighbors ends in Arkansan's death,"/News, /News/Arkansas, /News/Arkansas/Crime, /News/Arkansas/Northwest  "
www.arkansasonline.com/news/2018/sep/19/free-speech-espoused-at-asu-attorney-sa-1/,"Free speech espoused at ASU, attorney says","/News/Arkansas/Jobs & Education/Education/Colleges & Universities, /Law & Government/Legal/Legal Education/Jobs & Education/Education/Colleges & Universities, /Law & Government/Legal/Legal Education"
www.arkansasonline.com/news/2018/jul/27/superintendent-accused-defecating-school-track-res/,Superintendent accused of defecating on school track resigns,"/Apoddities,   "
www.arkansasonline.com/news/2018/sep/10/the-difference-20180910/,CRAIG DOUGLASS: The difference,"/Editorial, /Editorial/Columns,   "
www.arkansasonline.com/news/2018/sep/14/ex-lawmaker-avoids-prison-for-kickbacks/,Ex-lawmaker avoids prison for kickbacks,/News/Arkansas  
www.arkansasonline.com/news/2018/aug/24/judge-release-or-retry-man-in-88-rape-k/,"Judge: Release or retry man in '88 rape, killing","/News/Arkansas/Law & Government/Legal, /Law & Government/Public Safety/Crime & Justice/Law & Government/Legal, /Law & Government/Public Safety/Crime & Justice"
www.arkansasonline.com/news/2018/jul/31/on-appeal-lr-broadcaster-says-free-spee/,"On appeal, LR broadcaster says free-speech rights violated in Goodson case","/News/Arkansas/News/Politics, /Law & Government/News/Politics, /Law & Government"
www.arkansasonline.com/news/2018/aug/16/little-rock-police-helicopter-crashes-injuries-rep/,"PHOTOS, VIDEO: Little Rock police helicopter crashes; 1 person severely hurt, authorities say","None/Lr, /News/Arkansas  "
www.arkansasonline.com/news/2018/sep/07/live-20180907/,LIVE!,"/Entertainment/Features/Northwest, /Entertainment/Features/Northwest/Whats  "
www.arkansasonline.com/news/2018/sep/09/lawyer-dallas-cop-who-killed-man-home-should-be-ch/,Lawyer: Dallas cop who killed man at home should be charged,/News/Arkansas  
www.arkansasonline.com/news/2018/sep/09/ex-senator-projected-affluent-ruse-2018/,Ex-senator projected affluent ruse,/News/Arkansas  
www.arkansasonline.com/news/2018/sep/03/school-district-in-lr-no-longer-biggest/,School district in LR no longer biggest in state,/News/Arkansas  
www.arkansasonline.com/news/2018/sep/12/video-2-people-killed-hot-springs-wreck-involving-/,Police identify 2 killed in Hot Springs when stolen vehicle that had been chased by officers struck their car,"/News/Arkansas, /News/Arkansas/Hot-Springs, /News/Fatalwrecks/News/News"
www.arkansasonline.com/news/2018/sep/16/demolition-uncovers-arcade-hotel-wall-2-1/,Demolition uncovers Arcade Hotel wall,/News/Arkansas  
www.arkansasonline.com/news/2018/sep/26/nlr-arena-open-to-new-name-20180926/,NLR arena open to new name,/News/Arkansas/Arts & Entertainment/Events & Listings/Arts & Entertainment/Events & Listings
www.arkansasonline.com/news/2018/jul/05/36-year-old-arkansan-accused-taking-pictures-man-s/,36-year-old Arkansan accused of taking pictures of man showering at fitness center,"/News/Arkansas, /News/Arkansas/Crime, /News/Arkansas/Northwest  "
www.arkansasonline.com/news/2018/sep/13/1-custody-after-little-rock-bank-robbery-authoriti/,"PHOTOS: 1 held after Little Rock bank robbery, authorities say; police think holdup linked to 1 last week","None/Lr, /News/Arkansas, /News/Arkansas/Crime  "
www.arkansasonline.com/news/2018/sep/08/red-wolves-live-arkansas-state-alabama/,RED WOLVES LIVE: Arkansas State-Alabama,"/Sports/College/Asu, /Sports/College/Football  "
www.arkansasonline.com/news/2018/sep/10/losing-a-late-lead-not-new-for-hogs-201/,"Losing a late lead not new for Hogs; since 2012, 14 defeats after being ahead by at least 10 points","/Sports, /Sports/College/Razorbacks/Razobacks-College-Football, /Sports/College/Razorbacks/Razobacks-College-Latest  "
www.arkansasonline.com/news/2018/sep/10/fourth-down-call-haunts-hogs-20180910/,Fourth-down call haunts Hogs,"/Sports, /Sports/College/Razorbacks/Razobacks-College-Football, /Sports/College/Razorbacks/Razobacks-College-Latest, /Sports/Columnists/Hog-Calls  "
www.arkansasonline.com/news/2018/sep/10/hogs-lost-their-mojo-late-in-3rd-201809/,Hogs lost their mojo late in 3rd,"/Sports, /Sports/College/Razorbacks/Razobacks-College-Football, /Sports/College/Razorbacks/Razobacks-College-Latest  "
www.arkansasonline.com/news/2018/sep/26/judge-says-there-special-place-hell-arkansas-man-w/,"Judge says there is 'special place in hell' for Arkansas man who raped girls, filmed assaults","/Business/Arkansas/Northwest, /News/Arkansas/Crime  "
www.arkansasonline.com/news/2018/sep/23/lr-5-year-old-dies-of-gunshot-wound-201/,LR 5-year-old dies of gunshot wound,/News/Arkansas/Law & Government/Public Safety/Crime & Justice/Law & Government/Public Safety/Crime & Justice
www.arkansasonline.com/news/2018/sep/22/i-430-exit-at-cantrell-hard-to-see-2018/,I-430 exit at Cantrell hard to see,"/News/Arkansas, /News/Arkansas/columnists/Drivetimemahatma  "
www.arkansasonline.com/news/2018/jul/29/spanish-viento-apartments-sell-for-10-t/,Spanish Viento apartments sell for 10 times more than last year's price,"/Business, /Business/Arkansas/Real Estate/Real Estate"
www.arkansasonline.com/news/2018/jul/31/arkansas-defensive-back-arrested-dwi/,Arkansas defensive back arrested on DWI charge,"/Sports/College/Razorbacks/Razobacks-College-Football, /Sports/College/Razorbacks/Razobacks-College-Latest  "
www.arkansasonline.com/news/2018/sep/21/arkansas-dea-operation-results-over-1000-arrests-s/,"Arkansas DEA operation results in more than 1,000 arrests, seizure of guns, drugs, vehicles","/News/Arkansas, /News/Arkansas/Crime/Law & Government/Law & Government"
www.arkansasonline.com/news/2018/sep/21/suspect-s-bail-reduced-in-lr-rape-case-/,Ex-Marine's bail reduced in Little Rock rape case; judge calls details ‘little sketchy’,"/News/Arkansas, /News/Arkansas/Crime/Law & Government/Legal, /Law & Government/Public Safety/Crime & Justice/Law & Government/Legal, /Law & Government/Public Safety/Crime & Justice"
www.arkansasonline.com/news/2018/sep/21/man-pleads-guilty-to-sex-with-girl-14-2/,"Man pleads guilty to sex with girl, 14","/News/Arkansas, /News/Arkansas/Crime  "
www.arkansasonline.com/news/2018/aug/25/fast-casual-asian-restaurant-chain-closing-outlet-/,Fast-casual Asian chain closes outlet in west Little Rock,"/Entertainment/Features/Food, /News, /News/Arkansas  "
www.arkansasonline.com/news/2018/sep/04/south-lr-site-for-shopping-soccer-on-ta/,"South LR site for shopping, soccer on table",/News/Arkansas  
www.arkansasonline.com/news/2018/sep/21/unringing-the-slander-bell-20180921/,DANA D. KELLEY: Unringing the slander bell,"/Editorial, /Editorial/Columns, /Editorial/Columns/Local  "
www.arkansasonline.com/news/2018/aug/31/hunter-rescued-after-hanging-upside-down-tree-2-da/,Hunter rescued after hanging upside-down in tree for 2 days now in coma,/Apoddities  
www.arkansasonline.com/news/2018/sep/13/hurricane-florence-latest-fema-administrator-says-/,HURRICANE FLORENCE LATEST: FEMA administrator says 'time is running out',"/News/National, /Weather/News/Weather/News/Weather"
www.arkansasonline.com/news/2018/jul/11/arkansas-man-gets-final-jeopardy-question-wrong-el/,Arkansas man suffers 'Wicked' loss on 'Jeopardy!',"/News, /News/Arkansas, /News/Arkansas/Northwest  "
www.arkansasonline.com/news/2018/aug/29/former-hog-qb-leads-van-buren-victory/,Former Hog QB leads Van Buren to victory,/Sports/Prep/Football  
www.arkansasonline.com/news/2018/aug/29/2-more-inmates-die-arkansas-prison-official-says-b/,"2 more inmates die at Arkansas prison, official says, bringing week's toll to 5",/News/Arkansas/Law & Government/Public Safety/Crime & Justice/Law & Government/Public Safety/Crime & Justice
www.arkansasonline.com/news/2018/jul/17/florida-woman-left-out-will-accused-killing-mom/,Florida woman left out of will is accused of killing mom,/News/National  
www.arkansasonline.com/news/2018/jul/10/turner-grain-sides-file-plan-to-settle-/,Turner Grain sides file plan to settle,"/Business, /Business/Arkansas,   "
www.arkansasonline.com/news/2018/sep/11/students-7-9-steal-cash-elementary-school-book-fai/,"3 children under 10 accused of breaking into Little Rock school, stealing cash from book fair","None/Lr, /News, /News/Arkansas, /News/Arkansas/Central, /News/Arkansas/Crime/News/News"
www.arkansasonline.com/news/2018/sep/11/2-ex-workers-arkansas-based-nonprofit-plead-guilty/,"2 ex-workers of Arkansas-based nonprofit plead guilty to taking thousands in money, property","/News/Arkansas, /News/Arkansas/Crime/Law & Government/Law & Government"
www.arkansasonline.com/news/2018/sep/11/man-sentenced-death-killings-arkansas-family-seeks/,Man sentenced to death in killings of Arkansas family seeks new trial,"/News/Arkansas, /News/Arkansas/Crime/Law & Government/Public Safety/Crime & Justice, /Law & Government/Legal/Law & Government/Public Safety/Crime & Justice, /Law & Government/Legal"
www.arkansasonline.com/news/2018/sep/04/arkansas-man-identified-marine-killed-wwii-battle/,Arkansas man identified as Marine killed in WWII battle,/News/Arkansas  
www.arkansasonline.com/news/2018/sep/04/homeless-man-attacked-kitchen-knives-near-little-r/,"Attacked by pair with knives near Little Rock grocery store, man tells police","None/Lr, /News, /News/Arkansas, /News/Arkansas/Central, /News/Arkansas/Crime  "
www.arkansasonline.com/news/2018/sep/04/jail-intercepts-letter-arkansas-based-white-suprem/,Jail intercepts letter to Arkansas-based white supremacist group in which inmate confesses to killing black man,"/News/Arkansas, /News/Arkansas/Crime  "
www.arkansasonline.com/news/2018/sep/04/safe-containing-nearly-9000-reported-stolen-break-/,"Safe containing nearly $9,000 reported stolen in break-in of Little Rock trampoline park","None/Lr, /News/Arkansas, /News/Arkansas/Crime  "
www.arkansasonline.com/news/2018/aug/26/u-s-sen-mccain-81-dies-at-home-20180826-1/,"U.S. Sen. McCain, 81, dies at home","/News/Arkansas, /News/Politics  "
www.arkansasonline.com/news/2018/sep/08/dallas-shooting-kills-graduate-of-hardi/,Police: Dallas shooting kills Harding grad after officer mistook apartment for her own,/News/Arkansas  
www.arkansasonline.com/news/2018/jul/16/city-dumping-outdated-laws-panels-20180-1/,City in Arkansas dumps law prohibiting dancing on Sundays,/News/Arkansas  
www.arkansasonline.com/news/2018/sep/28/hospital-project-kicks-off-in-ozark-201-2/,Hospital project kicks off in Ozark,/News/Arkansas  
www.arkansasonline.com/news/2018/jul/06/burges-opens-third-location-conway/,"Burge's, known for its smoked meats, opens 2nd location in central Arkansas","/Entertainment/Features/Food, /News, /News/Arkansas, /News/Arkansas/Central/Food & Drink/Food/Meat & Seafood/Food & Drink/Food/Meat & Seafood"
www.arkansasonline.com/news/2018/jul/17/business-news-in-brief-20150717/,Renovation to transform Arkansas store into Bass Pro Shops Outdoor World,"/Business, /Business/Arkansas, /Business/National, /Business/World-Business,   "
www.arkansasonline.com/news/2018/sep/16/red-wolves-in-rush-for-elusive-road-win/,Red Wolves in rush for elusive road win,"/Sports, /Sports/College/Asu, /Sports/College/Football/Sports/Team Sports/American Football, /News/Sports News, /Sports/College Sports/Sports/Team Sports/American Football, /News/Sports News, /Sports/College Sports"
www.arkansasonline.com/news/2018/sep/24/sex-assault-of-girl-gets-8-year-term-20/,Arkansas man gets 8 years in prison after pleading guilty to sexually assaulting 12-year-old girl,"/News/Arkansas, /News/Arkansas/Crime  "
www.arkansasonline.com/news/2018/sep/08/trump-campaign-aide-gets-two-weeks-for-/,Trump campaign aide gets two weeks for lying,"/News/National, /News/Politics/National, /News/Trump  "
www.arkansasonline.com/news/2018/aug/23/missouri-woman-charged-sex-trafficking-disabled-te/,Missouri woman charged in sex trafficking of disabled teen daughter,"[News] /region/Missouri,   "
